8356443	NULL	ZZ	MED SEA EAGLE	NULL	NULL
8356675	677087700	TZ	ROEWE	22	114
8356950	620800062	KM	POLAR NIGHT	26	55
8356974	677077400	TZ	NOURAN ED	37	9
8357069	NULL	ZZ	DONG SHUN 03	NULL	NULL
8358180	NULL	MN	SMOOTHLY	NULL	NULL
8358257	352002188	PA	JIE TAI 8	52	4
8360688	669555000	SZ	AMIR	25	55
8400103	NULL	IR	VALFAJR 2	NULL	NULL
8400854	NULL	KP	YU SONG 7	NULL	NULL
8400945	NULL	KM	HARMONY	NULL	NULL
8401183	NULL	IN	SAGAR VIJAY	NULL	NULL
8401511	667001285	SL	JAOHAR H	44	29
8402591	201100134	AL	RAFAELO 1	41	19
8403337	677023500	TZ	GRACE A	36	32
8403698	NULL	CN	FU YUAN YU 008	NULL	NULL
8404276	613744000	CM	LIDER HALUK	33	35
8404525	NULL	KM	NIDAVAL	NULL	NULL
8404991	NULL	RU	NEPTUN	NULL	NULL
8405012	NULL	PA	STAR-1	NULL	NULL
8405270	NULL	KP	HUI CHON	NULL	NULL
8405311	NULL	KP	SAM JONG 1	NULL	NULL
8405402	445584000	KP	CHONG AM	41	130
8406573	273459600	RU	GEOLOG KULIKOV	43	133
8406779	620999636	KM	ROAA QUEEN	41	40
8407345	NULL	IR	BADR	NULL	NULL
8407802	NULL	CN	TIAN XIANG 7	NULL	NULL
8408454	NULL	ZZ	NAIYA	NULL	NULL
8408595	NULL	KP	WOORY STAR	NULL	NULL
8408650	620939000	KM	SPRING	45	30
8408789	671506100	TG	CARLA G	35	36
8408985	273450600	RU	AKADEMIK LAZAREV	46	142
8409032	273454600	RU	ORDOVIK	43	133
8409654	NULL	ZZ	JETMAX 5	NULL	NULL
8410330	341578002	KN	HIMALAYA	18	-70
8410603	NULL	ZZ	CHON WON 65	NULL	NULL
8410665	NULL	PA	PRESIDENT	NULL	NULL
8410873	NULL	TG	LIAN FENG 18	NULL	NULL
8411566	629009124	GM	MENESSA	34	36
8411633	577503000	VU	EVEREST	41	29
8412467	NULL	SL	SOUTH HILL 2	NULL	NULL
8413150	NULL	ZZ	COMMANDER TIDE	NULL	NULL
8413174	525015208	ID	STERLING PALM	19	39
8413306	NULL	ZZ	OCEAN PRINCESS 1	NULL	NULL
8414295	NULL	CN	FU YUAN YU F91	NULL	NULL
8414336	677052900	TZ	MT FREE STAR	25	57
8414477	273350220	RU	FLANDRIA	55	20
8415160	677034300	TZ	DAN	20	39
8415201	577599000	VU	KORALLE	33	35
8415691	341989001	KN	NOVI	42	32
8416750	613116900	CM	PAX	9	-80
8418265	620010000	KM	BRBROTHER	35	36
8418667	372715000	PA	ISKATEL-2	-23	-43
8420751	NULL	PW	FENG 9	NULL	NULL
8421951	NULL	GW	DZINTARKRASTS	NULL	NULL
8422010	629009126	GM	PRIMA	42	17
8422072	720218000	BO	SAHEL SOURO	25	55
8422670	273370900	RU	VAFA	46	48
8422682	NULL	RU	VAFA-1	NULL	NULL
8430562	NULL	CN	TIAN XIANG 8	NULL	NULL
8430586	642137027	LY	NJM AL SHAMAL	30	-10
8434520	457795000	MN	BAHAMAS MASTER	16	-86
8500070	620800232	KM	KANARIA	34	36
8501402	NULL	TZ	KEMA	NULL	NULL
8502080	273358380	RU	INZHENER TRUBIN	55	20
8502107	273354480	RU	INZHENER VESHNYAKOV	60	28
8502133	620999913	KM	IB ATLANTIC IV	12	-16
8503228	NULL	KP	KAL MA	NULL	NULL
8504181	NULL	HN	SS GRAYWOLF	NULL	NULL
8504351	NULL	KP	HAO YUE	NULL	NULL
8504923	273457600	RU	PROFESSOR RJABINKIN	46	48
8505678	NULL	KM	IBRA	NULL	NULL
8505848	316018477	CA	ALGOMA DISCOVERY	43	-78
8508395	NULL	KM	AUGUSTEO 1	NULL	NULL
8508462	422141000	IR	BANEH	27	55
8508656	548756300	PH	MV SF UNITY	10	124
8508747	620800230	KM	RAZEEN QUEEN 1	30	49
8508838	NULL	ZZ	VIET TIN 01	NULL	NULL
8509002	613722400	CM	GMC SILVER	5	7
8509038	241679000	GR	PANORMITIS	37	28
8509703	NULL	PA	SRAKANE	NULL	NULL
8510075	NULL	TZ	BLUE OCEAN	NULL	NULL
8511811	NULL	ZZ	RINA	NULL	NULL
8511823	NULL	TG	GRAND KARO	NULL	NULL
8512865	NULL	KM	PRINCE 4	NULL	NULL
8513338	NULL	KP	DOLPHIN 26	NULL	NULL
8514124	NULL	ZZ	ZHE ZHOU 8	NULL	NULL
8514409	NULL	KP	SIN PHYONG	NULL	NULL
8515635	NULL	TG	MILANO SKY	NULL	NULL
8515738	NULL	KN	NIGHT	NULL	NULL
8517231	422142000	IR	SARDASHT	26	55
8517243	422143000	IR	M.T MARIVAN	27	53
8517839	273359830	RU	LEV YASHIN	39	122
8518560	457538000	MN	AZRA C	41	29
8518572	NULL	ZZ	JIN HYE	NULL	NULL
8518780	NULL	ZZ	JIE SHUN	NULL	NULL
8518807	NULL	CG	NOVA CALEDONIA	NULL	NULL
8519289	NULL	TG	KAI YUAN	NULL	NULL
8519502	NULL	SL	LIU SHUN	NULL	NULL
8519681	649145000	ML	KRISTINA	-23	14
8519942	NULL	CM	BERK	NULL	NULL
8519954	341654001	KN	RUSTEM	32	35
8519966	610000074	BJ	BAO YU	2	105
8520159	NULL	ZZ	SEA CONDOR	NULL	NULL
8520317	NULL	GQ	JAYA FUJIM	NULL	NULL
8521244	620800070	KM	RIVA 3	25	57
8521488	671548100	TG	BOREAS LPG	45	30
8523242	NULL	RU	PASSAT	NULL	NULL
8524387	306288000	CW	SAVONA	25	57
8528395	NULL	ID	JUHAR 1	NULL	NULL
8528591	NULL	ZZ	ADRIATICO	NULL	NULL
8529428	NULL	CN	LONG XING 802	NULL	NULL
8529442	NULL	CN	LONG XING 801	NULL	NULL
8532774	NULL	ZZ	K33	NULL	NULL
8536328	NULL	CN	YONG RUN 5508	NULL	NULL
8537097	NULL	CN	FU YUAN YU 7704	NULL	NULL
8537102	NULL	CN	FU YUAN YU 7711	NULL	NULL
8539631	611000236	BW	HAILONG1	27	56
8542200	NULL	ZZ	LY 7	NULL	NULL
8545654	NULL	CM	CHUANG SHI	NULL	NULL
8555922	NULL	MN	LONG SHUN	NULL	NULL
8558340	NULL	ZZ	JING SHAN 1	NULL	NULL
8567743	NULL	CN	FU YUAN YU 9993	NULL	NULL
8567779	NULL	CN	FU YUAN YU 9997	NULL	NULL
8591043	NULL	ZZ	XIN LONG 918	NULL	NULL
8591354	511101401	PW	TTP56	10	107
8593601	NULL	ZZ	HONG CHENG YUN 86	NULL	NULL
8594461	NULL	GQ	GLORY 88	NULL	NULL
8594801	620999702	KM	AL KHWAJA	25	57
8597011	NULL	ZZ	SKY	NULL	NULL
8599796	352002684	PA	JIZHE3	12	43
8600777	NULL	ZZ	EMIRATES WESTERN III	NULL	NULL
8601680	352002212	PA	URANUS III	38	9
8601812	341694000	KN	MT HULDA	1	104
8601991	620056000	KM	SEA MASTER	30	33
8602531	NULL	KH	JH 86	NULL	NULL
8603406	273110100	RU	SCS ARCTIC	27	120
8603690	NULL	CN	TIAN XIANG 18	NULL	NULL
8604345	NULL	PA	MED STAR	NULL	NULL
8604371	NULL	ZZ	GOLDEN SHINE NO. 2	NULL	NULL
8604917	NULL	KP	YU JONG 2	NULL	NULL
8605026	NULL	KP	KWANG CHON	NULL	NULL
8605234	422242000	IR	DORITA	46	48
8605480	457332000	MN	HASKAL	33	-9
8605935	NULL	AO	CUTETA	NULL	NULL
8606408	NULL	KM	AL HIFADH	NULL	NULL
8606616	NULL	RU	KOMPOZITOR RAKHMANINOV	NULL	NULL
8606628	273428520	RU	KOMP.ELZA IBRAGIMOVA	59	21
8606680	NULL	ZZ	DZINTARS	NULL	NULL
8606733	NULL	ZZ	KOUBIA	NULL	NULL
8606757	NULL	GN	WASSOU	NULL	NULL
8606795	632001012	GN	BOFFA	28	-15
8607658	NULL	CM	SKYMOON KING	NULL	NULL
8607660	NULL	TZ	LADY BOUSHRA	NULL	NULL
8613190	NULL	SL	YONG SHENG 19	NULL	NULL
8613360	445272000	KP	POM SAN 5	40	128
8613657	NULL	ZZ	ORELIA	NULL	NULL
8614223	NULL	SL	LI LIANG	NULL	NULL
8614467	NULL	ZZ	SEA PRINCES	NULL	NULL
8615760	NULL	ZZ	LIDIA	NULL	NULL
8615849	312833000	BZ	ATLANTIC ORION	18	-17
8616635	629009154	GM	NS SABINA	36	11
8617055	NULL	WS	SIMBA	NULL	NULL
8618073	273440100	RU	KAPITAN RYNTSYN	46	143
8619338	NULL	ZZ	TONG SHUN	NULL	NULL
8622490	NULL	TZ	HAKIM TRADER	NULL	NULL
8623999	272085000	UA	VASILIY BOZHENKO	45	29
8625040	NULL	ZZ	UNITED STAR	NULL	NULL
8625208	NULL	ZZ	FU DA 88	NULL	NULL
8625545	NULL	KP	RA NAM 2	NULL	NULL
8625961	457900894	MN	TAN	9	76
8626551	NULL	ZZ	ALANO	NULL	NULL
8627309	NULL	CM	CHIAN JIN	NULL	NULL
8628597	NULL	ZZ	HAO FAN 6	NULL	NULL
8631130	NULL	ZZ	IMPRESSIVE SEVEN	NULL	NULL
8631219	NULL	ID	NORTH STAR 9	NULL	NULL
8631491	NULL	PW	GMA NADIA	NULL	NULL
8637031	677035400	TZ	OW 267	19	39
8648145	NULL	CN	LONG XING 635	NULL	NULL
8648157	NULL	CN	LONG XING 636	NULL	NULL
8648169	NULL	CN	LONG XING 637	NULL	NULL
8648171	NULL	CN	LONG XING 638	NULL	NULL
8648860	NULL	ZZ	SHAMMA	NULL	NULL
8649137	NULL	ZZ	HAITONG	NULL	NULL
8649175	NULL	IR	PARSEH OMID	NULL	NULL
8649723	620800162	KM	OCEAN SOUL	41	18
8649993	577725000	VU	LEADER S	41	29
8650382	211592740	DE	TAIFUN	52	5
8651221	NULL	ZZ	JESSICA	NULL	NULL
8651283	NULL	ZZ	TIAN YU 7	NULL	NULL
8651295	NULL	CN	TIAN YU 8	NULL	NULL
8651855	341589002	KN	IOL SAPPHIRE	11	107
8652823	NULL	ZZ	ORIENTAL LADY	NULL	NULL
8654730	NULL	ZZ	GREAT PIONEER	NULL	NULL
8656570	352005355	PA	UNION GLORY 1	21	109
8657562	671000000	TG	AL REEM	25	55
8658267	NULL	KP	SO BAEK SAN	NULL	NULL
8660313	445082000	KP	CHON MA SAN	39	125
8660909	NULL	KP	ON JONG 2	NULL	NULL
8660947	341615001	KN	BYB OTHELLO	35	34
8661032	NULL	ZZ	CHANG XIN 88	NULL	NULL
8661290	NULL	ZZ	CHUN YANG 8	NULL	NULL
8661575	NULL	KP	TONG HUNG 1	NULL	NULL
8661719	NULL	KP	CHONG DAN	NULL	NULL
8661850	NULL	KP	KUM SONG 3	NULL	NULL
8661915	NULL	KP	HONG DAE 1	NULL	NULL
8663377	NULL	IR	LALEH	NULL	NULL
8664149	NULL	KP	ZAI ZHOU 1	NULL	NULL
8664797	NULL	ZZ	MANAMAN IV	NULL	NULL
8666630	NULL	IN	PESCADOR	NULL	NULL
8666654	NULL	IN	TEREKHOL	NULL	NULL
8669137	NULL	ZZ	YTC HOPPER 10	NULL	NULL
8671611	NULL	CN	ZHONG YU 6	NULL	NULL
8672952	NULL	PA	SKY I	NULL	NULL
8674156	273395690	RU	FORTUNA	43	132
8674883	312148000	BZ	XIN.YI.YUAN.7	34	131
8675071	NULL	ZZ	AASHISH	NULL	NULL
8682490	NULL	CN	LONG XING 605	NULL	NULL
8682505	NULL	CN	LONG XING 606	NULL	NULL
8682517	NULL	CN	LONG XING 607	NULL	NULL
8682529	NULL	CN	LONG XING 608	NULL	NULL
8683846	620800163	KM	ZINITH	25	55
8687268	NULL	CN	LONG XING 629	NULL	NULL
8687270	NULL	CN	LONG XING 630	NULL	NULL
8688171	NULL	MT	SALVE REGINA	NULL	NULL
8688183	NULL	MT	MARIE DE LOURDES I	NULL	NULL
8691702	445604000	KP	YU SON	39	128
8693023	NULL	ZZ	CL02	NULL	NULL
8693035	NULL	ZZ	TMC733	NULL	NULL
8693073	677030000	TZ	STAR WAY	30	123
8693437	NULL	ZZ	TIEN DAI PHAT 666	NULL	NULL
8695813	NULL	ZZ	MALPAS	NULL	NULL
8696673	NULL	CN	TONGDAHUA16	NULL	NULL
8697304	NULL	TZ	RAWAN	NULL	NULL
8697366	352001062	PA	GSP BIGFOOT 1	38	24
8700010	273355400	RU	SAPFIR	38	53
8700046	NULL	RU	OLGA	NULL	NULL
8700060	NULL	RU	SONA	NULL	NULL
8700072	613561610	CM	NINOVA	41	31
8700096	273336730	RU	PARTIZANSK	43	134
8700395	NULL	GA	JOINT LUCK	NULL	NULL
8701935	NULL	GY	NABIHA 1	NULL	NULL
8702343	677078700	TZ	BARAKAT	21	39
8702472	NULL	ZZ	JIN MAO	NULL	NULL
8702989	668116141	ST	FV SAGANO	-20	57
8703256	620999451	KM	BASEL S3	12	43
8703933	NULL	KP	CHONG UN	NULL	NULL
8704341	677079500	TZ	HE DA	10	107
8705333	NULL	PA	CETUS I	NULL	NULL
8705539	NULL	KP	RYONG JON	NULL	NULL
8707109	NULL	ZZ	DUTA SARANA	NULL	NULL
8708660	NULL	ZZ	OKU ANNE	NULL	NULL
8708684	NULL	KP	KUM JIN GANG 2	NULL	NULL
8709133	NULL	KN	YONG CHANG	NULL	NULL
8709145	NULL	PA	CITY OF TOKYO	NULL	NULL
8710730	NULL	ID	CELEBES	NULL	NULL
8711289	273148510	RU	RZK CONSTANTA	60	29
8711306	273379890	RU	ANDREY OSIPOV	59	21
8712295	NULL	ZZ	OCEAN LUCKY	NULL	NULL
8712348	NULL	KP	TIAN TONG	NULL	NULL
8712362	NULL	KP	CHON MYONG 1	NULL	NULL
8713081	NULL	BZ	KAISEI	NULL	NULL
8713299	NULL	KP	YON PUNG	NULL	NULL
8713421	NULL	CN	LONG XING 610	NULL	NULL
8713457	NULL	KP	CHOL BONG SAN	NULL	NULL
8713471	NULL	KP	MI RIM	NULL	NULL
8714059	NULL	KE	OCEAN EAGLE	NULL	NULL
8714085	NULL	ZZ	FU SHUN 3	NULL	NULL
8714138	NULL	KE	OCEAN SNIPER	NULL	NULL
8714657	273352140	RU	SELENGA	30	122
8714695	273359930	RU	ARKADIY CHERNYSHEV	30	122
8716019	NULL	TG	BARIS	NULL	NULL
8716930	NULL	ZZ	BIANCA	NULL	NULL
8717283	636022502	LR	AURORA DUBAI	10	107
8717740	NULL	TZ	MARINE A LIAN	NULL	NULL
8718457	NULL	CM	DOLPHIN	NULL	NULL
8720436	445228000	KP	KUM UN SAN	42	130
8721088	NULL	ZZ	LEO	NULL	NULL
8721155	NULL	CM	UNTER	NULL	NULL
8721351	422064500	IR	KASMA	46	48
8721363	NULL	MN	LEV SOLDATOV	NULL	NULL
8721533	620999868	KM	ATLANTIS	35	11
8724080	273451820	RU	KAPITAN BEKLEMISHEV	55	20
8724482	NULL	RU	YUZHMORGEOLOGIYA	NULL	NULL
8724779	273331620	RU	VANINO	60	28
8725058	422428500	IR	CASPIAN SEPEHR	42	48
8725539	353208000	PA	OCEAN DIVERSITY	52	5
8725644	511100474	PW	BARGUZIN	39	27
8725656	677055600	TZ	POYRAZ	45	28
8726038	NULL	ZZ	SKAT	NULL	NULL
8727599	613716704	CM	ALMERIA	42	42
8727836	677034500	TZ	ISLAND TRADER	52	4
8727850	273332100	RU	AMUR-2528	40	50
8728086	NULL	ZZ	DRIADA	NULL	NULL
8728543	273185600	RU	SAKHALIN-9	39	133
8729195	273418280	RU	LAVRION	43	51
8730077	273449240	RU	DOBRYNYA	47	143
8730132	668116240	ST	FREDSI	19	-17
8730986	445766000	KP	HUNG GI 1	39	122
8732001	669434000	SZ	AL HAYAT	29	49
8734437	620800308	KM	ENGI	39	27
8736368	NULL	ZZ	SG SWATHY	NULL	NULL
8737984	620800336	KM	AMAL	12	43
8739396	NULL	KP	KUM SONG 7	NULL	NULL
8741246	NULL	ZZ	SL-T3	NULL	NULL
8742379	NULL	ZZ	AN DA	NULL	NULL
8743749	668116347	ST	ORIENTUM PRIME	11	107
8744107	NULL	ZZ	YONG XIANG 29	NULL	NULL
8747604	NULL	ZZ	HAO FAN 2	NULL	NULL
8747862	667001727	SL	TIAN ZHUI	43	132
8748397	667001977	SL	YONG SHUN	32	123
8748426	413273520	CN	ZHAOHONG1	39	119
8749262	NULL	ZZ	SHUN YANG	NULL	NULL
8750792	NULL	VU	URANUS	NULL	NULL
8753639	NULL	LR	ENSCO 69	NULL	NULL
8765515	NULL	VU	GSF DEVELOPMENT DRILLER II	NULL	NULL
8767953	NULL	ZZ	GP-21	NULL	NULL
8767977	NULL	ZZ	GP-23	NULL	NULL
8770261	273399760	RU	AKADEMIK CHERSKIY	43	133
8772049	NULL	ZZ	L-409	NULL	NULL
8772544	306708000	CW	DIB	25	55
8773201	NULL	ZZ	5 SEAS PRINCESS	NULL	NULL
8773524	NULL	ZZ	ZHONG HAI 18	NULL	NULL
8779891	NULL	ZZ	LUCK OCEAN	NULL	NULL
8781105	NULL	US	CHARLOTTE M	NULL	NULL
8788270	NULL	BZ	JIA SHENG 219	NULL	NULL
8791667	445815000	KP	KUMJINGANG3	39	125
8799619	249000960	MT	ZEUS	36	14
8800298	NULL	KM	MELODY	NULL	NULL
8801113	677030500	TZ	LADY MINA	10	-16
8801606	620999306	KM	NOUR ELHUDA	25	57
8801759	306399000	CW	CHILE	26	122
8801852	NULL	ZZ	CHIH SHENG	NULL	NULL
8803381	419741230	IN	SRIMANGVESH2	18	83
8803927	NULL	MN	KAIUN MARU	NULL	NULL
8804775	NULL	TZ	ZAIN	NULL	NULL
8804804	NULL	TG	THE FUEL 07	NULL	NULL
8804919	NULL	ZZ	HUA YA	NULL	NULL
8805224	613773630	CM	ALVER	45	29
8805262	NULL	ZZ	ANGELINA	NULL	NULL
8805298	634140000	KE	SEA MFALME	-4	40
8806321	669577000	SZ	M.T.MIB1	24	59
8806462	457179000	MN	MV KUM JIN	3	101
8807349	620800347	KM	ARCONIAN	16	-18
8807416	273355410	RU	AMBAL	55	20
8808032	NULL	ZZ	FU YONG 66	NULL	NULL
8808135	NULL	ZZ	QIAN GANG	NULL	NULL
8808264	NULL	RU	BELLA	NULL	NULL
8808288	NULL	ZZ	LI DA	NULL	NULL
8808525	511101785	PW	BRONCO	6	3
8809921	538006484	MH	FRONT PUFFIN	6	3
8810346	677038000	TZ	KUSHIRO	38	130
8810566	NULL	ZZ	QIMING 58	NULL	NULL
8810700	NULL	ZZ	MAESTRO	NULL	NULL
8810944	NULL	TZ	SEA FLOWER	NULL	NULL
8811766	NULL	PA	TOMSON GAS	NULL	NULL
8812617	611000109	BW	PEARL	25	61
8812899	667001802	SL	RAPTOR	6	NULL
8812930	NULL	KM	WHITE EAGLE	NULL	NULL
8812954	620499000	KM	DALAL QUEEN	30	32
8814354	273413510	RU	PIZHMA	55	20
8815308	620800219	KM	TUWIQ 3	21	39
8816493	NULL	ZZ	SOONYI	NULL	NULL
8817277	NULL	MN	LUCKY STAR 13	NULL	NULL
8817318	NULL	ZZ	SHUN LONG 258	NULL	NULL
8817681	NULL	SL	THOUSAND SUNNY	NULL	NULL
8817693	677067100	TZ	ALBATROS 1	41	29
8818207	352001324	PA	MYRA GAS	21	107
8818219	611000112	BW	MEDA	26	57
8818843	611000257	BW	NIDI	25	57
8819017	NULL	KP	TOK SONG	NULL	NULL
8819287	307050000	AW	LUSAY	8	76
8819691	NULL	ZZ	QIAN YUAN	NULL	NULL
8820119	NULL	ZZ	CORAL	NULL	NULL
8820298	341328000	KN	GALILEAN 77	6	1
8820509	NULL	CN	FU YUAN YU 557	NULL	NULL
8820705	NULL	ZZ	SOLO	NULL	NULL
8820925	776025700	ZZ	VENUS .B	25	55
8821759	647553013	MG	MT EBADO	26	57
8821761	273350170	RU	NIMBUS SPB	60	28
8821797	273397130	RU	TAIMYR	70	33
8821802	273396870	RU	TIKSY	59	23
8822600	636021701	LR	SVR MERCURY	42	15
8826151	668116157	ST	GREY SWAN	27	-16
8826230	273434310	RU	GELENDZHIK	13	-134
8828329	NULL	CN	LONG XING 601	NULL	NULL
8829555	445142000	KP	SP1	37	123
8829593	NULL	KP	KANG GYE	NULL	NULL
8832112	275555000	LV	FISHING TIDE	18	-17
8833269	NULL	ZZ	TEAPALMY	NULL	NULL
8833881	370881000	PA	RIVER STORM	41	29
8834691	273456410	RU	PROFESSOR LOGACHEV	60	30
8835750	NULL	GQ	IVY	NULL	NULL
8837227	671373100	TG	NW AIDARA	-4	-38
8841357	613519500	CM	MEER NA	41	29
8841618	613674700	CM	LIVA	41	29
8841694	677080700	TZ	VERLAINE	39	27
8843642	NULL	ZZ	HAI XING 2	NULL	NULL
8843939	NULL	ZZ	LIAO CHANG LENG 2	NULL	NULL
8844218	NULL	CM	YU LIN	NULL	NULL
8844232	620999892	KM	YUN CHANG	37	126
8844555	667001743	SL	YUAN ZHENG	34	131
8844878	NULL	ZZ	HUA 1	NULL	NULL
8846814	273353660	RU	MUSA JALIL	44	48
8848276	NULL	KP	T.B	NULL	NULL
8848563	620999705	KM	CHIIKAWA	41	29
8853594	341649001	KN	ONUR	41	29
8853776	667001761	SL	QI HANG	35	125
8854122	677054600	TZ	CHENG TAI	23	120
8856261	NULL	CM	PALLADIY	NULL	NULL
8857667	273186400	RU	SAKHALIN10	38	132
8857693	NULL	CM	NEW WAY	NULL	NULL
8857954	620999603	KM	LIME	41	29
8857980	NULL	MN	SUROV	NULL	NULL
8858037	NULL	ZZ	STARDALE	NULL	NULL
8858087	NULL	RU	SKIF-V	NULL	NULL
8858219	NULL	TZ	NIKA	NULL	NULL
8858910	NULL	TZ	ARANDA	NULL	NULL
8858984	NULL	MN	WS 01	NULL	NULL
8858996	NULL	ZZ	DOREEN	NULL	NULL
8859275	NULL	ZZ	CHOEI MARU NO. 11	NULL	NULL
8859392	NULL	TZ	DONG YI	NULL	NULL
8861058	273157300	RU	-RASUL GAMZATOV	46	48
8862507	511101794	PW	NIKOLAY MESHKOV	42	32
8862789	NULL	TG	ILVA	NULL	NULL
8862935	273437420	RU	SANRAYZ	41	36
8863018	NULL	ZZ	LITTLE WIND	NULL	NULL
8863317	NULL	ZZ	DIVA	NULL	NULL
8863343	511100709	PW	SVETOSLAVA	41	31
8864282	629009348	GM	LARE	26	122
8864311	457495000	MN	ELLIE	23	120
8864335	620999980	KM	HUNG CHENG	23	120
8864347	NULL	IR	TANIN	NULL	NULL
8864440	422070400	IR	HOUTAK	30	48
8864921	NULL	ZZ	HONG XIANG	NULL	NULL
8864957	620999621	KM	RULER	-18	54
8865107	677074400	TZ	PESCADORES	23	120
8865444	NULL	ZZ	GOLDEN EUN	NULL	NULL
8865494	NULL	SL	CHANG HE	NULL	NULL
8865987	NULL	TG	MILA	NULL	NULL
8866591	273159700	RU	VALENTIN EMIROV	40	50
8866711	NULL	ZZ	STREAMLINE	NULL	NULL
8866943	NULL	TZ	VENUS	NULL	NULL
8866955	NULL	KM	GERDA	NULL	NULL
8867026	NULL	TG	CAPTAIN PAVEL OVSIENKO	NULL	NULL
8867129	273341100	RU	VOLGONEFT-160	53	50
8868068	238148440	HR	EKO-MAR	45	14
8869543	273336400	RU	STAVR	47	40
8869957	NULL	ZZ	SHUN ZHI	NULL	NULL
8870578	341607002	KN	SATURN	24	120
8872617	NULL	SY	BOONDOCKS	NULL	NULL
8873740	NULL	ZZ	BOREALIS	NULL	NULL
8873752	NULL	ZZ	VOLGO-DON 5066	NULL	NULL
8873776	NULL	TZ	SOFILAREX	NULL	NULL
8876510	613003561	CM	NEW LIFE	40	26
8876572	677080600	TZ	SHEKSNA	18	-70
8876924	NULL	JP	DELVIN 2	NULL	NULL
8877239	NULL	TG	ANASTAZIA	NULL	NULL
8877758	620999488	KM	BRAVE3	29	51
8879196	NULL	MN	KAKUHO MARU NO. 8	NULL	NULL
8881072	NULL	MN	PIANO	NULL	NULL
8885157	511100911	PW	VASILIY TATISCHEV	42	32
8888549	NULL	KM	TITAN TWO	NULL	NULL
8888874	NULL	UA	OLTENITSA	NULL	NULL
8889385	273437300	RU	OMSKIY 103	46	48
8889892	620999366	KM	RADIN	30	49
8890724	NULL	ZZ	JIN XING	NULL	NULL
8891273	445116000	KP	RYO SONG 9	39	124
8891390	616999005	KM	ODESSA 1	36	30
8891560	613331500	CM	RODION OSLYABYA	47	39
8897526	273265600	RU	TORNADO	45	38
8898738	NULL	KP	YU SONG 2	NULL	NULL
8898740	NULL	KP	JI SONG 6	NULL	NULL
8898831	NULL	KP	7-28	NULL	NULL
8901585	620999975	KM	DIMPLE	22	38
8901597	NULL	VU	HEKMEH	NULL	NULL
8902436	630001188	GW	LORIS	41	29
8902931	677022800	TZ	MV ALI S	21	38
8902993	NULL	PA	STANDORF	NULL	NULL
8903040	NULL	ZZ	VECTIS ISLE	NULL	NULL
8904367	273114700	RU	MEKHANIK YARTSEV	58	21
8904379	273115700	RU	MEKHANIK MAKARIN	55	20
8904410	273113600	RU	MEKHANIK KOTTSOV	69	35
8904422	273114000	RU	MEKHANIK PUSTOSHNYY	43	132
8904434	273118000	RU	MEKHANIK PYATLIN	43	132
8904458	273116000	RU	MEKHANIK KRASKOVSKIY	43	132
8904575	NULL	ZZ	SHUN DE	NULL	NULL
8904599	668116221	ST	OCEAN KING	22	114
8904604	613190800	CM	GINAN	23	-17
8906303	577048000	VU	ISIK 4	45	28
8906846	NULL	TZ	MURAT BEY	NULL	NULL
8907890	341542002	KN	FALO	25	57
8908105	312823000	BZ	ATLANTIC HERMES	18	-17
8908545	613169507	CM	LDR ALEYNA	41	36
8909056	629009700	GM	SAFARI	58	-6
8909329	273456920	RU	ALEKSEY MARYSHEV	65	41
8909331	273457920	RU	GRIGORIY MIKHEEV	71	32
8909472	NULL	ZZ	MENA	NULL	NULL
8909575	NULL	KP	CHONG BONG	NULL	NULL
8909769	NULL	CN	LONG XING 621	NULL	NULL
8909915	440000450	KR	EUGENE1HO	37	126
8910354	550071160	TL	DESTINY HELPER	37	3
8910976	NULL	CN	LONG XING 623	NULL	NULL
8911413	511101654	PW	ECE	43	28
8912467	NULL	ZZ	PRINCESSE JESSICA	NULL	NULL
8912546	647553028	MG	SALUTE	2	105
8912558	613467106	CM	TULIP	26	55
8912807	NULL	ZZ	TESSA	NULL	NULL
8913021	341880001	KN	MANASSA M	32	15
8913722	NULL	CG	KUBILAI KHAN	NULL	NULL
8914087	677022000	TZ	CAPTAIN ADAM 1	12	43
8914128	511101970	PW	MORNES	45	12
8914697	NULL	PW	UNITED ID	NULL	NULL
8914726	NULL	KM	DAYTONA DYNAMIC	NULL	NULL
8914817	NULL	ZZ	MIKAYLA AJ	NULL	NULL
8914829	620999154	KM	LYRA	13	43
8914934	NULL	ZZ	FAN KE	NULL	NULL
8915158	NULL	CN	LONG XING 622	NULL	NULL
8915304	NULL	KM	KARAM 14	NULL	NULL
8915548	273357610	RU	RYAZAN	60	30
8915550	273358610	RU	NOYABRSK	60	30
8916231	671819000	TG	SAM	35	36
8916293	445143000	KP	POM SAN 3	34	130
8916580	NULL	ZZ	ASIA BRIDGE	NULL	NULL
8916607	311000966	BS	KYDON	18	-70
8916669	548563966	PH	UVERWIN 12	10	124
8917467	NULL	IR	TABUKAN	NULL	NULL
8917807	268252804	SM	DOUBLE IN	25	57
8917895	511100476	PW	MARIN	43	5
8918368	NULL	UA	RENI	NULL	NULL
8918540	273353430	RU	BERGEN T	61	36
8919233	NULL	TZ	RAPID	NULL	NULL
8920579	273250410	RU	NAVIK	60	28
8920581	273257120	RU	MELITO CARRIER	60	30
8920816	NULL	KM	ANTALY 6	NULL	NULL
8921327	671329100	TG	KG 1	26	56
8921339	440003660	KR	ZENITH ORION	35	129
8921494	677079200	TZ	FAISALM	35	36
